id,file_name,source_path,jurisdiction,court,title,relevant_law,gdpr_articles,decided,published,fine,fine_amount,fine_currency,parties,national_case_number_name,european_case_law_identifier,appeal_from,appeal_to,original_languages,original_source
DE_42,MT_BGH_-_I_ZR_7_16.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_I_ZR_7_16.md,Germany,BGH (Germany),BGH - I ZR 7/16,Article 4(11) GDPRArticle 94 GDPRArticle 95 GDPRArticle 2(f) Directive 2002/58/ECArticle 5(3) Directive 2002/58/ECArticle 2(h) Directive 95/46/EC§ 1 (UKlaG - Injunctions Act Unterlassungsklagengesetz)§ 307 Civil Code (Bürgerliches Gesetzbuch - BGB)§ 7 Unfair Competition Act (Gesetz gegen den unlauteren Wettbewerb - UWG)§ 15 Telemedia Act (Telemediengesetz - TMG),"4,94,95",28/05/2020,28/05/2020,,,,Bundesverband der Verbraucherzentralen und Verbraucherverbände – Verbraucherzentrale Bundesverband e. V.Planet49 GmbH,VI ZB 39/18,,OLG Frankfurt (Germany),,German,Entscheidungsdatenbank des Bundesgerichtshofs (in German)
DE_43,MT_BGH_-_VI_ZB_39_18.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZB_39_18.md,Germany,BGH (Germany),BGH - VI ZB 39/18,Article 6(1)(c) GDPRArticle 6(1)(e) GDPRArticle 6(4) GDPRArticle 23(1)(j) GDPRGerman Telemedia Act (TMG),6,24/09/2019,,,,,anonymous,VI ZB 39/18,ECLI:DE:BGH:2019:240919BVIZB39.18.0,OLG Frankfurt (Germany),,German,Juris BGH (in German)
DE_44,MT_BGH_-_VI_ZR_10_24.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_10_24.md,Germany,BGH (Germany),BGH - VI ZR 10/24,Article 82(1) GDPR§ 287 ZPO§ 552b ZPO,82,18/11/2024,,,,,Facebook/Meta,VI ZR 10/24,,OLG Köln (Germany)15 U 67/23,Not appealed,German,Bundesgerichtshof (in German)
DE_45,MT_BGH_-_VI_ZR_14_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_14_21.md,Germany,BGH (Germany),BGH - VI ZR 14/21,Article 6(1)(f) GDPRArticle 15(1)(g) GDPRArticle 7 CFRArticle 8 CFR,,22/02/2022,,,,,TenantLandlord,VI ZR 14/21,ECLI:DE:BGH:2022:220222UVIZR14.21.0,OLG Stuttgart (Germany)13 U 278/20,Not appealed,German,Bundesgerichtshof (in German)
DE_46,MT_BGH_-_VI_ZR_15_23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_15_23.md,Germany,BGH (Germany),BGH - VI ZR 15/23,Article 15(1) GDPR,15,06/02/2024,,,,,,VI ZR 15/23,,OLG Celle (Germany)8 U 165/22,Not appealed,German,BGH (in German)
DE_47,MT_BGH_-_VI_ZR_183_22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_183_22.md,Germany,BGH (Germany),BGH - VI ZR 183/22,Article 4(2) GDPRArticle 5 GDPRArticle 6 GDPRArticle 82(1) GDPR,"4,5,6,82",28/01/2025,28/01/2025,,,,,VI ZR 183/22,ECLI:DE:BGH:2025:280125UVIZR183.22.0,LG Koblenz (Germany)12 O 59/21,Appealed - OverturnedOLG Koblenz (Germany)5 U 2141/21,German,Juris.Bundesgerichtshof (in German)
DE_48,MT_BGH_-_VI_ZR_223_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_223_21.md,Germany,BGH (Germany),BGH - VI ZR 223/21,Article 15(1) GDPRArticle 15(3) GDPR,15,16/04/2024,16/04/2024,,,,,VI ZR 223/21,,,Unknown,German,Openjur (in German)
DE_49,MT_BGH_-_VI_ZR_370_22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_370_22.md,Germany,BGH (Germany),BGH - VI ZR 370/22,Article 13(1)(b) GDPR,,14/05/2024,29/07/2024,,,,,VI ZR 370/22,,LG Darmstadt (Germany)24 S 67/21,,German,Rewis (in German)
DE_50,MT_BGH_-_VI_ZR_405_18.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_405_18.md,Germany,BGH (Germany),BGH - VI ZR 405/18,Article 17(1) GDPR,17,27/07/2020,,,,,,BGH VI ZR 405/18,,LG Frankfurt (Germany)LG Frankfurt am Main 2-03 O 190/16,Appealed - OverturnedOLG Frankfurt (Germany)VI ZR 405/18,German,Bundesgerichtshof -Pressemitteilungen - Nr. 095/2020 (in German)
DE_51,MT_BGH_-_VI_ZR_476_18.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_476_18.md,Germany,BGH (Germany),BGH - VI ZR 476/18,"Article 17(3)(a) GDPRArticle 7, 8, 11, 16 Charter of Fundamental Rights of the European Union",,22/07/2020,,,,,,BGH VI ZR 476/18,,OLG Köln (Germany)15 U 178/17,Unknown,German,Bundesgerichtshof - Pressemitteilungen (in German)
DE_52,MT_BGH_-_VI_ZR_54_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_54_21.md,Germany,BGH (Germany),BGH - VI ZR 54/21,Article 6(1)(f) GDPRArticle 17(1) GDPRArticle 11 CFREUArticle 16 CFREU,17,13/12/2022,,,,,jameda GmbH,VI ZR 54/21,ECLI:DE:BGH:2022:131222UVIZR54.21.0,"OLG München (Germany)OLG München, Urteil vom 02.02.2021 18 U 735/20",,German,Juris Bundesgerichtshof (in German)
DE_53,MT_BGH_-_VI_ZR_576_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_576_19.md,Germany,BGH (Germany),BGH - VI ZR 576/19,Article 15(1) GDPRArticle 15(3) GDPRArticle 4(1) GDPRArticle 99(2) GDPR§ 362(1) BGB§ 260 BGB§ 253(2)(2) ZPO§ 256(2) ZPO§ 543(1)(1) ZPO§ 552(1) Sentence 2 ZPO§ 561 ZPO§ 562(1) ZPO§ 563(1) Sentence 1 ZPO§ 12(5) Sentence 2 BDSG§ 15(4) BDSG§ 23(1) BDSG,"4,15,99",15/06/2021,08/07/2021,,,,,VI ZR 576/19,ECLI:DE:BGH:2021:150621UVIZR576.19.0,LG Köln (Germany)26 S 13/18,,German,Entscheidungsdatenbank des Bundesgerichtshofs (in German)
DE_54,MT_BGH_-_VI_ZR_60_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_60_21.md,Germany,BGH (Germany),BGH - VI ZR 60/21,Article 6(1)(f) GDPR,,13/12/2022,,,,,www.jameda.de,VI ZR 60/21,ECLI:DE:BGH:2022:131222UVIZR60.21.0,OLG München (Germany)18 U 7246/19,Not appealed,German,BGH (Germany) (in German)
DE_55,MT_BGH_-_VI_ZR_692_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_-_VI_ZR_692_20.md,Germany,BGH (Germany),BGH - VI ZR 692/20,Article 6(1)(f) GDPRArticle 17(1) GDPRArticle 11 CFRArticle 16 CFRArticle 7 CFRArticle 8 CFR,17,15/02/2022,,,,,Jameda,VI ZR 692/20,ECLI:DE:BGH:2022:150222UVIZR692.20.0,OLG Frankfurt16 U 218/18,,German,Bundesgerichtshof (in German)
DE_56,MT_BGH_VI_ZR_109_23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BGH_VI_ZR_109_23.md,Germany,BGH (Germany),BGH VI ZR 109/23,Article 5(1)(c) GDPRArticle 6(1)(f) GDPRArticle 17(1)(d) GDPRCharter of Fundamental Rights of the European Union (CFR)Directive 2002/58/EC (ePrivacy directive)German Federal Data Protection Act (BDSG),,28/01/2025,,,,,a private individual (plaintiff)a commercial entity (defendant),VI ZR 109/23,,,Unknown,German,bundesgerichtshof.de (in German)
DE_57,MT_BVerfG_-_1_BvR_2853_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVerfG_-_1_BvR_2853_19.md,Germany,BVerfG (Germany),BVerfG - 1 BvR 2853/19,Article 82 GDPRArticle 267(3) TFEUArticle 101(1) GG,82,14/01/2021,,,,,,1 BvR 2853/19,ECLI:DE:BVerfG:2021:rk20210114.1bvr285319,AG Goslar (Germany)28 C 7/19,,German,Bundesverfassungsgericht (in German)
DE_58,MT_BVerwG_-_10_C_4.20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVerwG_-_10_C_4.20.md,Germany,BVerwG (Germany),BVerwG - 10 C 4.20,Article 23(1)(e) GDPRArticle 23(1)(j) GDPR§ 32c (1) AO§ 32e AO,,25/02/2022,,,,,,10 C 4.20,ECLI:DE:BVerwG:2022:250222U10C4.20.0,VG Köln (Germany)13 K 5152/15,Appealed - OverturnedOVG Münster (Germany)15 A 29/17,German,BVerwG (in German)
DE_59,MT_BVerwG_-_6_C_3.23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVerwG_-_6_C_3.23.md,Germany,BVerwG (Germany),BVerwG - 6 C 3.23,Article 6(1)(f) GDPR,,29/01/2025,16/04/2025,,,,,6 C 3.23,ECLI:DE:BVerwG:2025:290125U6C3.23.0,OVG Saarlouis (Germany)2 A 111/22,Not appealed,German,BVerwG (in German)
DE_60,MT_BVerwG_-_6_C_7.20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVerwG_-_6_C_7.20.md,Germany,BVerwG (Germany),BVerwG - 6 C 7.20,Article 5(1)(d) GDPRArticle 5(2) GDPRArticle 16 GDPR,"5,16",02/03/2022,10/06/2022,,,,,6 C 7.20,ECLI:DE:BVerwG:2022:020322U6C7.20.0,VGH Baden-Württemberg (Germany)1 S 397/19,Not appealed,German,BVerwG (in German)
AT_1,MT_BVwG_-_W101_2132183-1_and_W101_2132039-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W101_2132183-1_and_W101_2132039-1.md,Austria,BVwG (Austria),BVwG - W101 2132183-1 and W101 2132039-1,Article 4(1) GDPRArticle 4(7) GDPRArticle 12(1) GDPRArticle 12(2) GDPRArticle 15(1) GDPRArticle 15(3) GDPR§ 24 DSG§ 27 DSG§ 4 DSG§ 69 DSG,"4,12,15",11/09/2020,29/09/2020,,,,unknown data subjectGoogle LLC,W101 2132183-1 and W101 2132039-1,ECLI:AT:BVWG:2020:W101.2132183.1.00and ECLI:AT:BVWG:2020:W101.2132039.1.00,DSB (Austria)DSB-D122.471/0007-DSB/2016,Unknown: The BVwG declared that an appeal to the Austrian Supreme Administrative Court (Verwaltungsgerichtshof - VwGH) is possible.,German German,Rechtsinformationssystem des Bundes (in German) Rechtsinformationssystem des Bundes (in German)
AT_2,MT_BVwG_-_W101_2208238-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W101_2208238-1.md,Austria,BVwG (Austria),BVwG - W101 2208238-1,Article 4(10) GDPRArticle 6(1)(a) GDPR,4,07/12/2021,21/01/2022,,,,anonymousDSB (Austria),W101 2208238-1,ECLI:AT:BVWG:2021:W101.2208238.1.00,,,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_3,MT_BVwG_-_W101_2213581-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W101_2213581-1.md,Austria,BVwG (Austria),BVwG - W101 2213581-1,Article 4 GDPRArticle 5 GDPRArticle 6 GDPRArticle 17 GDPRArticle 58 GDPR§ 24 Austrian Data Protection Act (Datenschutzgesetz - DSG),"4,5,6,17,58",20/01/2022,16/02/2022,,,,unknown data subject (complainant before the DSB)unknown credit reference agency (respondent before the DSB)Austrian Data Protection Authority (Datenschutzbehörde - DSB),W101 2213581-1,BVWGT_20220120_W101_2213581_1_00,DSB (Austria)DSB-D123.193/0003-DSB/2018,Unknown,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_4,MT_BVwG_-_W101_2218962-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W101_2218962-1.md,Austria,BVwG (Austria),BVwG - W101 2218962-1,Article 4(1) GDPRArticle 12 GDPRArticle 15(4) GDPR§ 80 WTBG 2017 (Wirtschaftstreuhandberufsgesetz 2017),"4,12,15",28/07/2022,26/08/2022,,,,unknown data subject (complainant before the DSB)unknown controller (respondent before the DSB)Austrian Data Protection Authority (Datenschutzbehörde - DSB),W101 2218962-1,ECLI:AT:BVWG:2022:W101.2218962.1.00,DSB (Austria)DSB-D123.357/0001-DSB/2019,Unknown,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_5,MT_BVwG_-_W101_2218962-2.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W101_2218962-2.md,Austria,BVwG (Austria),BVwG - W101 2218962-2,Article 4 GDPRArticle 6 GDPRAustrian Constitution,"4,6",16/01/2023,07/02/2023,,,,,W101 2218962-2,,DSB (Austria),Unknown,German,Austrian Administrative Court (in German)
AT_6,MT_BVwG_-_W108_2230691-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2230691-1.md,Austria,BVwG (Austria),BVwG - W108 2230691-1,Article 15 GDPRArticle 22 GDPR,"15,22",28/05/2025,,,,,Data subject versus Credit Agency,W108 2230691-1,ECLI:AT:BVWG:2025:W108.2230691.1.00,,Unknown,German,RIS (in German)
AT_7,MT_BVwG_-_W108_2263948-1_4E.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2263948-1_4E.md,Austria,BVwG (Austria),BVwG - W108 2263948-1/4E,Article 1 GDPRArticle 5 GDPRArticle 12 GDPRArticle 22 GDPRArticle 22(2) GDPRArticle 34 GDPR§ 1 DSG§ 56 DSG,"1,5,12,22,34",18/10/2023,,,,,,W108 2263948-1/4E,,,Not appealed,German,BVwG (in German)
AT_8,MT_BVwG_-_W108_2263948-1_4E_1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2263948-1_4E_1.md,Austria,BVwG (Austria),BVwG - W108 2263948-1/4E,Article 1 GDPRArticle 5 GDPRArticle 12 GDPRArticle 22 GDPRArticle 22(2) GDPRArticle 34 GDPR§ 1 DSG§ 56 DSG,"1,5,12,22,34",18/10/2023,,,,,,W108 2263948-1/4E,,,Not appealed,German,BVwG (in German)
AT_9,MT_BVwG_-_W108_2274731-1_11E.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2274731-1_11E.md,Austria,BVwG (Austria),BVwG - W108 2274731-1/11E,Article 58(2) GDPR,58,28/01/2025,31/01/2025,,,,Clearview AI,W108 2274731-1/11E,,DSB (Austria)2022-0.277.156,,German,GDPRhub (in German)
AT_10,MT_BVwG_-_W108_2277566-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2277566-1.md,Austria,BVwG (Austria),BVwG - W108 2277566-1,Article 4 GDPRArticle 5 GDPRArticle 6 GDPRArticle 9(1) GDPRArticle 9(2)(g) GDPR§ 28(2) VwGVG§ 1(1) DSG§ 1(2)§ 120 B-KUVG§ 133(4) B-VG§ 360(1) ASVG§ 89(h) GOG,"4,5,6,9",07/10/2024,,,,,,W108 2277566-1,ECLI:AT:BVWG:2024:W108.2277566.1.00,,Appealed - Confirmed,German,Rechtsinformationssystem des Bundes (in German)
AT_11,MT_BVwG_-_W108_2280724-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2280724-1.md,Austria,BVwG (Austria),BVwG - W108 2280724-1,Article 4(1) GDPRArticle 4(2) GDPRArticle 4(7) GDPRArticle 4(11) GDPRArticle 7 GDPRArticle 58(1)(b) GDPRArticle 58(2)(d) GDPR§1 DSG§133 Abs4 B-VG,"4,7",31/07/2024,05/09/2024,,,,,W108 2280724-1,,DSB (Austria)D124.5057 2022-0.735.789,Not appealed,German,Rechtsinformationssystem des Bundes (in German)
AT_12,MT_BVwG_-_W137_2248575-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W137_2248575-1.md,Austria,BVwG (Austria),BVwG - W137 2248575-1,Article 5 GDPRArticle 12(1) GDPRArticle 12(2) GDPRArticle 83 GDPRArticle 83(5)(b) GDPR§30 DSG,"5,12,83",18/04/2024,03/07/2024,,,,XXXXDSB,W137 2248575-1,ECLI:AT:BVWG:2024:W137.2248575.1.01,DSB (Austria)D550.289 2021-0.538.938,,German,RIS (in German)
AT_13,MT_BVwG_-_W137_2255764-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W137_2255764-1.md,Austria,BVwG (Austria),BVwG - W137 2255764-1,Article 44 GDPR,44,30/06/2023,18/08/2023,,,,,W137 2255764-1,ECLI:AT:BVWG:2023:W137.2255764.1.00,DSB (Austria)2022-0.298.191,Unknown,German,RIS (Austria) (in German)
AT_14,MT_BVwG_-_W137_2271316-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W137_2271316-1.md,Austria,BVwG (Austria),BVwG - W137 2271316-1,Article 6(1)(f) GDPR,,18/07/2024,,,,,,W137 2271316-1,ECLI:AT:BVWG:2024:W137.2271316.1.00,DSB (Austria)GZ. D124.0332/22 2023-0.158.053,Unknown,German,RIS (Austria) (in German)
AT_15,MT_BVwG_-_W137_2278780-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W137_2278780-1.md,Austria,BVwG (Austria),BVwG - W137 2278780-1,Article 15 GDPR§ 4 Z 6 DSG 2000,15,08/07/2024,01/08/2024,,,,,W137 2278780-1,,"DSB (Austria)D124.1273/22, 2023-0.626.453",,German,Rechtsinformationssystem des Bundes (in German)
AT_16,MT_BVwG_-_W137_2292450-1_4E.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W137_2292450-1_4E.md,Austria,BVwG (Austria),BVwG - W137 2292450-1/4E,Article 4(7) GDPRArticle 6(1)(b) GDPR,4,16/12/2024,22/01/2025,,,,,W137 2292450-1/4E,AT:BVWG:2024:W137.2292450.1.00,DSB (Austria)2024-0.085.514,,German,RIS (in German)
AT_17,MT_BVwG_-_W171_2298465-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W171_2298465-1.md,Austria,BVwG (Austria),BVwG - W171 2298465-1,Article 4 GDPRArticle 4(15) GDPRArticle 5(1) GDPRArticle 6(1)(f) GDPRArticle 6(4) GDPRArticle 9 GDPRArticle 14 GDPR§ 1 DSG,"4,5,6,9,14",30/04/2025,01/07/2025,,,,,W171 2298465-1,ECLI:AT:BVWG:2025:W171.2298465.1.00,,Appealed - Confirmed,German,RIS (in German)
AT_18,MT_BVwG_-_W176_2244407-1_18E.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2244407-1_18E.md,Austria,BVwG (Austria),BVwG - W176 2244407-1/18E,Article 15(4) GDPR§ 4 DSG,15,27/04/2022,,,,,BF (insured/data subject)MP (insurer/controller),W176 2244407-1,,DSB (Austria)D124.2865 2021-0.388. 885,Not appealed,German,RIS (in German)
AT_19,MT_BVwG_-_W176_2245370-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2245370-1.md,Austria,BVwG (Austria),BVwG - W176 2245370-1,Article 6(1) GDPRArticle 17(1) GDPRArticle 17(3) GDPR§ 31 MedienG§ 9 DSG,"6,17",15/12/2021,11/02/2022,,,,,W176 2245370-1,ECLI:AT:BVWG:2021:W176.2245370.1.00,DSB (Austria)D124.2129 2021-0.552.326,,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_20,MT_BVwG_-_W176_2247074-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2247074-1.md,Austria,BVwG (Austria),BVwG - W176 2247074-1,Article 5 GDPRArticle 6(1)(f) GDPRArticle 16 GDPRArticle 17 GDPRArticle 18 GDPRArticle 21 GDPRRegulation (EU) No 575/2013§ 152 GewO,"5,16,17,18,21",21/12/2022,02/01/2023,,,,,W176 2247074-1,,DSB (Austria)n/a,Unknown,German,RIS (in German)
AT_21,MT_BVwG_-_W176_2247262-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2247262-1.md,Austria,BVwG (Austria),BVwG - W176 2247262-1,Article 57(4) GDPR,57,21/04/2022,03/06/2022,,,,anonymousDSB,W176 2247262-1,BVWGT_20220421_W176_2247262_1_00,,,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_22,MT_BVwG_-_W176_2248585-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2248585-1.md,Austria,BVwG (Austria),BVwG - W176 2248585-1,Article 15 GDPRSection 24(6) Austrian Data Protection Act,15,19/01/2023,,,,,,W176 2248585-1,,DSB (Austria),Unknown,German,BVwG (in German)
AT_23,MT_BVwG_-_W176_2249328-1_4Z.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2249328-1_4Z.md,Austria,BVwG (Austria),BVwG - W176 2249328-1/4Z,Article 6(1)(a) GDPRArticle 83(4) GDPRArticle 83(6) GDPR,83,25/05/2022,,,,,,W176 2249328-1/4Z,,DSB (Austria)Zl. 2021-0.024.467 (D550.351),PendingBVwG (Austria)W176 2249328-1,German,W176 2249328-1/4Z (in German)
AT_24,MT_BVwG_-_W176_2255954-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2255954-1.md,Austria,BVwG (Austria),BVwG - W176 2255954-1,Article 1 GDPRArticle 4(1) GDPR,"1,4",30/05/2023,23/06/2023,,,,,W176 2255954-1,ECLI:AT:BVWG:2023:W176.2255954.1.00,DSB (Austria),Unknown,German,BVwG (Austria) (in German)
AT_25,MT_BVwG_-_W176_2255954-1_1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2255954-1_1.md,Austria,BVwG (Austria),BVwG - W176 2255954-1,Article 1 GDPRArticle 4(1) GDPR,"1,4",30/05/2023,23/06/2023,,,,,W176 2255954-1,ECLI:AT:BVWG:2023:W176.2255954.1.00,DSB (Austria),Unknown,German,BVwG (Austria) (in German)
AT_26,MT_BVwG_-_W176_2265088-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2265088-1.md,Austria,BVwG (Austria),BVwG - W176 2265088-1,Article 5(1)(a) GDPRArticle 6(1) GDPRArticle 6(1)(f) GDPRArticle 12 GDPRArticle 13 GDPRArticle 14 GDPRArticle 17 GDPR,"6,12,13,14,17",06/10/2023,20/10/2023,,,,,W176 2265088-1,,,,German,BVwG (in German)
AT_27,MT_BVwG_-_W176_2295345-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W176_2295345-1.md,Austria,BVwG (Austria),BVwG - W176 2295345-1,Article 5(1) GDPRArticle 6(1)(f) GDPRArticle 13 GDPR,"5,13",04/12/2024,22/01/2025,,,,,W176 2295345-1,ECLI:AT:BVWG:2024:W176.2295345.1.00,DSB (Austria),,German,RIS (in German)
AT_28,MT_BVwG_-_W211_2210458-1_10.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W211_2210458-1_10.md,Austria,BVwG (Austria),BVwG - W211 2210458-1/10,Article 2(1) GDPRArticle 4(7) GDPRArticle 5(1)(a) GDPRArticle 5(1)(c) GDPRArticle 5(1)(e) GDPRArticle 6(1)(f) GDPRArticle 12 GDPRArticle 13 GDPRArticle 83(1) GDPRArticle 83(2)(f) GDPRArticle 83(5)(a) GDPRAustrian Data Protection Act (DSG),"2,4,12,13,83",25/11/2019,,,,,anonymous,W211 2210458-1/10,ECLI:AT:BVWG:2019:W211.2210458.1.00,DSB (Austria),,German,RIS (in German)
AT_29,MT_BVwG_-_W211_2221963-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W211_2221963-1.md,Austria,BVwG (Austria),BVwG - W211 2221963-1,Article 6 GDPRArticle 21 GDPR§1 DSGArticle 133(4) B-VG§7 GBG 1955,"6,21",29/07/2020,,,,,,W211 2221963-1,,,,German,Rechtsinformationssytem des Bundes (in German)
AT_30,MT_BVwG_-_W211_2222613-2_12E.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W211_2222613-2_12E.md,Austria,BVwG (Austria),BVwG - W211 2222613-2/12E,Article 15(3) GDPRArticle 267 TFEU,15,09/08/2021,,,,,"1. unknown (complainant before the Austrian Data Protection Autority)2. CRIF GmbH (Austrian credit reference agency, respondent before the Austrian Data Protection Autority)3. Datenschutzbehörde - DSB (Austrian Data Protection Authority)",W211 2222613-2/12E (request for preliminary ruling under Article 267 TFEU),,DSB (Austria)DSB-D124.059/0005-DSB/2019,,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_31,MT_BVwG_-_W211_2222613-2_llE.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W211_2222613-2_llE.md,Austria,BVwG (Austria),BVwG - W211 2222613-2/llE,Article 5 GDPRArticle 14 GDPRArticle 15 GDPRArticle 77 GDPR,"5,14,15,77",09/08/2021,,,,,CRIF,W211 2222613-2/llE,,,Pending appeal,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_32,MT_BVwG_-_W211_2223243-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W211_2223243-1.md,Austria,BVwG (Austria),BVwG - W211 2223243-1,Article 13 GDPRArticle 15 GDPRArticle 77 GDPR§ 24 Datenschutzgesetz - DSG,"13,15,77",28/07/2020,28/12/2020,,,,Österreichische Post AG,W211 2223243-1,,,Unknown,German,RIS (in German)
AT_33,MT_BVwG_-_W211_2225136-1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W211_2225136-1.md,Austria,BVwG (Austria),BVwG - W211 2225136-1,Article 5 GDPRArticle 6 GDPRArticle 17 GDPRArticle 21 GDPR§ 24 Austrian Data Protection Act (Datenschutzgesetz - DSG),"5,6,17,21",28/08/2020,29/12/2020,,,,KSV1870 Information GmbH (respondent in the initial procedure before the DSB),W211 2225136-1,ECLI:AT:BVWG:2020:W211.2225136.1.00,DSB (Austria)not published,Unknown,German,Rechtsinformationssystem des Bundes (RIS) (in German)
